PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
B	Ozalp, Nesrin			ASME	Ozalp, Nesrin/C-4146-2016	Ozalp, Nesrin/0000-0003-2922-4473			ENERGY, ENVIRONMENT, AND ECONOMICAL ADVANTAGES OF SOLAR THERMAL CRACKING OF NATURAL GAS								PROCEEDINGS OF THE ASME 31ST INTERNATIONAL CONFERENCE ON OCEAN, OFFSHORE AND ARCTIC ENGINEERING, 2012, VOL 6								851	857						2012	2012	Among all fossil fuels, natural gas is probably the most attractive one because of its higher heating value, and approximately 97% methane content, which creates less hazardous emissions during power generation. Considering these important facts and the demand for natural gas in the world market, it would be unlikely to think of converting natural gas. However, if we want to utilize our planet's limited natural gas resources better, then we need to explore alternative ways. A way to achieve that goal is direct cracking of natural gas via solar thermal processing. This paper describes advantages of solar cracking of natural gas from energy, environment and economic point of view. Results show that products of natural gas decomposition contain 8% more energy per mole compared to natural gas itself, while the decomposition process does not emit any hazardous emissions to the environment. As for the economics, once the decomposition products of natural gas, namely hydrogen and carbon black, are sold separately, it is possible to make up to three times more revenue than the selling of natural gas. The products of natural gas decomposition have a very wide use in chemical and petroleum industries. For example, hydrogen is a crucial commodity to refine crude oil, while carbon black is the fundamental component in car tire, battery, conveyer belt, and printer ink manufacturing industries. Currently, petroleum industry produces hydrogen via steam reforming of methane and the chemical industry produces carbon black from coal or natural gas combustion in furnace, which are both highly toxic and global warming emissive processes. With solar cracking of natural gas, these two important commodities can be produced without any emissions to the environment.					31st ASME International Conference on Ocean, Offshore and Arctic Engineering31st ASME International Conference on Ocean, Offshore and Arctic Engineering	JUL 01-06, 2012JUL 01-06, 2012	Petrobras; ASME, Ocean Offshore & Arct Engn DivPetrobras; ASME, Ocean Offshore & Arct Engn Div	Rio de Janeiro, BRAZILRio de Janeiro, BRAZIL	0	0	0	0	0	0	0	7			978-0-7918-4493-9	WOS:000324655500099		
B	Joubert, Fanny; Begovic, Milena			IEEE					Improved cookstove carbon offset project in Kenya How a single technology can benefit both the environment and the local populations								WORLD CONGRESS ON SUSTAINABLE TECHNOLOGIES (WCST-2012)								65	70						2012	2012	The dependence on inefficient cookstoves using firewood in Kenya has far-reaching consequences on the environment, health and economic development. The CDM Program of Activities presented in this paper, aims to manufacture and distribute on the long term 100,000 improved cook stoves (called Konsava stove) to rural households in Kenya, in order to reduce greenhouse gases (GHG) emissions. Results of performance tests of the Konsava stove show a thermal efficiency of 24.3% and a specific fuel consumption of 147g/l. Fuel wood savings are assessed at 58.8% compared to the traditional open three stones cooking stove widely used in rural Kenya. Thus, the implementation of this new sustainable technology is expected to significantly contribute not only to the improvement of environmental conditions (climate change mitigation, reduced deforestation), but also to rural populations livelihoods (improvement of indoor air quality, savings of money and/or time collecting firewood).					World Congress on Sustainable Technologies (WCST)World Congress on Sustainable Technologies (WCST)	NOV 19-20, 2012NOV 19-20, 2012		London, ENGLANDLondon, ENGLAND	1	0	0	0	0	1	0	5			978-1-908320-09-4	WOS:000320667000012		
S	Amrouche, Fethia; Benzaoui, Ahmed; Harouadi, Farid; Mahmah, Bouziane; Belhamel, Maiouf						Mahmoudi, H; Merzouk, NK; Spahis, N		Compressed Natural Gas: The new alternative fuel for the Algerian transportation sector								ISWEE'11		Procedia Engineering		33				102	110		10.1016/j.proeng.2012.01.1182				2012	2012	The Climate change has seriously impacted on the environment of the human beings. Though, most of the climatic warming that has occurred has been caused by human activities, in particular the burning of fossil fuels that generate the greenhouse gas emissions. However, in urban area, the transport sector is one of the most important causes of the high levels of atmospheric pollution: greenhouse gas and fine particulate matter emitted by the gasoline and diesel engines. The introduction of alternative fuel in the transport sector which is less pollutant, economically more affordable and more available is an alternative quite interesting to reduce air pollution while allowing economic and social development of Algeria. Using Compressed Natural Gas 'CNG' for vehicle is an alternative which is environmentally friendly as well as economically and energetically interesting, it is also in accordance with the world energy tendency which sustains the future use of gaseous fuels that are subscribed in the decarbonization process of the energetic systems (reducing the fuels carbon content).In this item, an overview of the Algerian automobile fleet will be exposed. And the economic, energetic and environmental matters of the introduction of the CNG as fuel in the Algerian transport sector will be discussed. (C) 2012 Published by Elsevier Ltd. Selection and peer-review under responsibility of ISWEE'11					1st International Seminar on Water, Energy and Environment (ISWEE)1st International Seminar on Water, Energy and Environment (ISWEE)	MAR 01-03, 2011MAR 01-03, 2011	Renewable Energy Res Ctr (CDER); NASR (DGRSDT); AEC; Befesa; Aqualia; INIMA; Hyflux; Cash Assurances; ANDRU; Acciona; ERI; Suez Environm (Degremont); Dow; Genesys; URAER; UDES; Cosider TP; Hydro projet OuestRenewable Energy Res Ctr (CDER); NASR (DGRSDT); AEC; Befesa; Aqualia; INIMA; Hyflux; Cash Assurances; ANDRU; Acciona; ERI; Suez Environm (Degremont); Dow; Genesys; URAER; UDES; Cosider TP; Hydro projet Ouest	Algiers, ALGERIAAlgiers, ALGERIA	10	0	0	2	0	10	0	13	1877-7058		*****************	WOS:000314056300012		
B	Petrovic, Slavica						Rybansky, R; Novakova, R		ECO CERTIFICATION OF WOOD FUELS AND ITS CONTRIBUTION TO THE CLIMATE CHANGE MITIGATION								WOOD AND FURNITURE INDUSTRY IN TIMES OF CHANGE - NEW TRENDS AND CHALLENGES								72	81						2012	2012	Results presented in this paper(1) are obtained from the analysis of the most important eco certification schemes for wood fuels which apply in Europe. Eco certificates confirm that by using, or combusting wood fuels no gas emissions occur that might have harmful effect on environment. Apart from fuels, the analysis included eco certification of wood fuels burning appliances as well, since their characterictics also impact combustion quality and composition of gas emissions generated in that process. By applying this type of certificates, consumers are enabled to have direct impact on environment protection and climate change mitigation by selecting eco products.					5th International Conference on Wood and Furniture Industry in Times of Change - New trends and challenges (WoodEMA)5th International Conference on Wood and Furniture Industry in Times of Change - New trends and challenges (WoodEMA)	JUN 06-08, 2012JUN 06-08, 2012	Univ Ss Cyril & Methodius; Univ Ss Cyril & Methodius, Rector; Fac Mass Media Commun, DeanUniv Ss Cyril & Methodius; Univ Ss Cyril & Methodius, Rector; Fac Mass Media Commun, Dean	Trnava, SLOVAKIATrnava, SLOVAKIA	1	0	0	0	0	1	0	0			978-80-8105-374-0	WOS:000313551800011		
S	Chen, Yi-Cheng; Ko, Yu-Lun; Peng, Wen-Chih						Kuo, YH; Tseng, VSM; Kao, HY; Hong, TP; Horng, MF		An Intelligent System for Mining Usage Patterns from Appliance Data in Smart Home Environment								2012 CONFERENCE ON TECHNOLOGIES AND APPLICATIONS OF ARTIFICIAL INTELLIGENCE (TAAI)		Conference on Technologies and Applications of Artificial Intelligence						319	322		10.1109/TAAI.2012.54				2012	2012	In the last decade, considerable concern has arisen over the electricity saving due to the issue of reducing greenhouse gases. Previous studies on usage pattern utilization mainly are focused on power disaggregation and appliance recognition. Little attention has been paid to utilizing pattern mining for the target of energy saving. In this paper, we develop an intelligent system which analyzes appliance usage to extract users' behavior patterns in a smart home environment. With the proposed system, users can acquire the electricity consumption of each appliance for energy saving easily. In advance, if the electricity cost is high, users can observe the abnormal usage of appliances from the proposed system. Furthermore, we also apply our system on real-world dataset to show the practicability of mining usage pattern in smart home environment.					17th Annual Conference on Technologies and Applications of Artificial Intelligence (TAAI)17th Annual Conference on Technologies and Applications of Artificial Intelligence (TAAI)	NOV 16-18, 2012NOV 16-18, 2012	Taiwanese Assoc Artificial Intelligence; Natl Cheng Kung Univ, Dept Comp Sci & Informat Engn; NCKU, Comp & Network Ctr; Natl Sci Council; Minist Educ; IEEE, Tainan Sect; IEEE Comp Soc, Tainan Chapter; IEEE Signal Process Soc, Tainan Chapter; Inst Informat Ind; Inst Informat Sci, Acad Sinica; Res Ctr Informat Technol Innovat; Natl Univ Kaohsiung; Natl Kaohsiung Univ Appl Sci; Natl Chung Cheng Univ; Natl Dong Hwa UnivTaiwanese Assoc Artificial Intelligence; Natl Cheng Kung Univ, Dept Comp Sci & Informat Engn; NCKU, Comp & Network Ctr; Natl Sci Council; Minist Educ; IEEE, Tainan Sect; IEEE Comp Soc, Tainan Chapter; IEEE Signal Process Soc, Tainan Chapter; Inst Informat Ind; Inst Informat Sci, Acad Sinica; Res Ctr Informat Technol Innovat; Natl Univ Kaohsiung; Natl Kaohsiung Univ Appl Sci; Natl Chung Cheng Univ; Natl Dong Hwa Univ	Taiwanese Assoc Artificial Intelligence (TAAI), Tainan, TAIWANTaiwanese Assoc Artificial Intelligence (TAAI), Tainan, TAIWAN	5	1	0	0	0	5	0	8	2376-6816		978-0-7695-4919-4; 978-1-4673-4976-5	WOS:000313560200052		
S	Vergara, Sintana E.; Tchobanoglous, George						Gadgil, A; Liverman, DM		Municipal Solid Waste and the Environment: A Global Perspective								ANNUAL REVIEW OF ENVIRONMENT AND RESOURCES, VOL 37		Annual Review of Environment and Resources		37				277	310		10.1146/annurev-environ-050511-122532				2012	2012	Municipal solid waste (MSW) reflects the culture that produces it and affects the health of the people and the environment surrounding it. Globally, people are discarding growing quantities of waste, and its composition is more complex than ever before, as plastic and electronic consumer products diffuse. Concurrently, the world is urbanizing at an unprecedented rate. These trends pose a challenge to cities, which are charged with managing waste in a socially and environmentally acceptable manner. Effective waste management strategies depend on local waste characteristics, which vary with cultural, climatic, and socioeconomic variables, and institutional capacity. Globally, waste governance is becoming regionalized and formalized. In industrialized nations, where citizens produce far more waste than do other citizens, waste tends to be managed formally at a municipal or regional scale. In less-industrialized nations, where citizens produce less waste, which is mostly biogenic, a combination of formal and informal actors manages waste. Many waste management policies, technologies, and behaviors provide a variety of environmental benefits, including climate change mitigation. Key waste management challenges include integrating the informal waste sector in developing cities, reducing consumption in industrialized cities, increasing and standardizing the collection and analysis of solid waste data, and effectively managing increasingly complex waste while protecting people and the environment.									85	2	0	33	3	87	9	196	1543-5938		978-0-8243-2337-0	WOS:000310224900013		
J	Colombier, Michel; Li, Jun								Shaping climate policy in the housing sector in northern Chinese cities								CLIMATE POLICY				12	4			453	473		10.1080/14693062.2011.592665				2012	2012	What are relevant urban development investment strategies for improving building energy efficiency (BEE) and decarbonizing the urban district heating supply in rapidly urbanizing China? Different trajectories of BEE and energy supply technologies are compared in the urban context in a northern Chinese city. Vigorous improvement of BEE will significantly enhance the prospective financial capacity to facilitate deployment of backstop technologies (e.g. carbon capture and storage) in order to decarbonize the energy supply and achieve the long-term targets of low-carbon buildings. Carbon finance instruments should be used to facilitate public policy to accompany the necessary transition in the urban development process. The government-run efficiency procurement scheme will overcome the problem of insufficient incentive and high transaction costs associated with individual Clean Development Mechanism projects. Appropriate investment strategies (allocation of financial resources over the time frame) will allow local governments to harness the large potentials of carbon emissions mitigation while minimizing the risk of long-term technical lock-in in the built environment in Chinese cities.									5	0	0	0	0	5	2	31	1469-3062	1752-7457		WOS:000304461600005		
J	Fay, John; Kapfudzaruwa, Farai; Na, Lin; Matheson, Shirley								A comparative policy analysis of the Clean Development Mechanism in South Africa and China								CLIMATE AND DEVELOPMENT				4	1			40	53		10.1080/17565529.2011.628182				2012	2012	There has been a general expectation that the emerging economies of South Africa and China, which are heavily dependent upon fossil fuels, could successfully leverage the potential of the Clean Development Mechanism (CDM). However, experience to date indicates that South Africa has significantly lagged behind China in the uptake of CDM, accounting for only 0.9 per cent of the worldwide registered annual Certified Emission Reductions (CERs), whereas China has dominated the market, generating 54 per cent of the annual worldwide CERs. This article provides a comparative analysis of the CDM experience in China and South Africa to identify the underlying drivers and obstacles to CDM in both countries. The analysis reveals that a strong industrial and energy policy in the host country plays a crucial role in the development of CDM. Our analysis indicates that policies which foster a low-carbon pathway encourage CDM uptake, rather than CDM driving a low-emission development pathway. In addition, the active engagement by key government and private sector stakeholders and the presence of a friendly business environment to uptake CDM significantly impact the utilization of the mechanism.									4	0	0	0	0	4	1	9	1756-5529			WOS:000303567100005		
S	Liu, Yan; Han, Ying; Zhang, Baozhong; Zhou, Xuejie; Zhang, Guoqiang; Zhao, Xiang						Zhang, H; Jin, D		Development of Electric Automobiles and Electric Vehicle Charging Facilities in China								ADVANCED RESEARCH ON ENGINEERING MATERIALS, ENERGY, MANAGEMENT AND CONTROL, PTS 1 AND 2		Advanced Materials Research		424-425				945	+		10.4028/www.scientific.net/AMR.424-425.945				2012	2012	The problem of energy saving and environment protection has become more and more crucial in China. New promising technology that makes the problem solved is reviewed in this paper, including electric automobiles and electric vehicle charging systems. It is given the group of customers and charging mode of electric automobiles in China. It is suggested the matches between charging modes and vehicle types. In the short term, conventional gasoline or diesel vehicles is the most realistic and effective, while in the long run, China will meet the urgent challenges of energy crisis and greenhouse gas reduction. It needs technology breakthroughs in battery, public awareness and government input to the development of electric automobiles.					2nd International Conference on Engineering Materials, Energy, Management and Control2nd International Conference on Engineering Materials, Energy, Management and Control	MAR 17-18, 2012MAR 17-18, 2012	Int Sci & Educ Res Assoc; Beijing Gireida Educ Res Ctr; VIP Informat Conf CtrInt Sci & Educ Res Assoc; Beijing Gireida Educ Res Ctr; VIP Informat Conf Ctr	Wuhan, PEOPLES R CHINAWuhan, PEOPLES R CHINA	1	0	0	0	0	1	3	18	1022-6680		978-3-03785-344-3	WOS:000302663400204		
J	Tang, Zhenghong; Wei, Ting; Quinn, Courtney; Zhao, Nan								Surveying local planning directors' actions for climate change								INTERNATIONAL JOURNAL OF CLIMATE CHANGE STRATEGIES AND MANAGEMENT				4	1			81	103		10.1108/17568691211200236				2012	2012	Purpose - The purpose of this paper is to examine how well local planners have recognized the issues surrounding climate change, the analysis that jurisdictions have conducted on climate change, and policies that have been implemented to address climate change.Design/methodology/approach - This study. conducted a mail questionnaire survey for 214 counties' planning directors in the USA and received 53 effective responses. This survey examined how well local planning directors have been prepared for climate change, including awareness, analysis scope, and implementation strategy.Findings - The descriptive results indicate that the directors who responded to this survey had a relatively high (79.87 percent) level of awareness for climate change; but they had limited (34.94 percent) analysis scopes to assess the sources, impacts, and risk of climate change in their jurisdictions. These directors had partially but not fully (51.51 percent) developed local land use planning implementation strategies to mitigate or adapt climate change. The regression model indicates that the political commitment and planning personnel resources have significant influence on local planning directors' actions for climate change.Originality/value - This paper provides policy implications to improve local land use planning ability for climate change mitigation and adaptation.									3	0	0	0	0	3	0	11	1756-8692			WOS:000302111700006		
J	Poudel, Bishnu Chandra; Sathre, Roger; Bergh, Johan; Gustavsson, Leif; Lundstrom, Anders; Hyvonen, Riitta				Bergh, Johan/R-4501-2016	Bergh, Johan/0000-0003-4723-1626			Potential effects of intensive forestry on biomass production and total carbon balance in north-central Sweden								ENVIRONMENTAL SCIENCE & POLICY				15	1			106	124		10.1016/j.envsci.2011.09.005				JAN 2012	2012	We quantify the potential effects of intensive forest management activities on forest production in north-central Sweden over the next 100 years, and calculate the potential climate change mitigation feedback effect due to the resulting increased carbon stock and increased use of forest products. We analyze and compare four different forest management scenarios (Reference, Environment, Production, and Maximum), all of which include the expected effects of climate change based on SRES B2 scenario. Forest management practices are intensified in Production scenario, and further intensified in Maximum scenario. Four different models, BIOMASS, HUGIN, Q-model, and Substitution model, were used to quantify net primary production, forest production and harvest potential, soil carbon, and biomass substitution of fossil fuels and non-wood materials, respectively. After integrating the models, our results show that intensive forestry may increase forest production by up to 26% and annual harvest by up to 19%, compared to the Reference scenario. The greatest single effect on the carbon balance is from using increased biomass production to substitute for fossil fuels and energy intensive materials. Carbon stocks in living tree biomass, forest soil and wood products also increase. In total, a net carbon emission reduction of up to 132 Tg (for Maximum scenario) is possible during the next 100 years due to intensive forest management in two Swedish counties, Jamtland and Vasternorrland. (C) 2011 Elsevier Ltd. All rights reserved.									31	1	0	17	0	32	1	20	1462-9011	1873-6416		WOS:000301326000011		
J	Heinzle, Stefanie Lena; Wuestenhagen, Rolf								Dynamic Adjustment of Eco-labeling Schemes and Consumer Choice - the Revision of the EU Energy Label as a Missed Opportunity?								BUSINESS STRATEGY AND THE ENVIRONMENT				21	1			60	70		10.1002/bse.722				JAN 2012	2012	Products with a superior environmental performance, such as a high level of energy efficiency, are typically subject to information asymmetries. Therefore these product attributes are often undervalued in purchase decisions. Signaling, e.g. energy labeling, can overcome these asymmetries, with positive implications for effective consumer decisions, competitive advantage for suppliers of energy-efficient goods, and for societal goals such as mitigating climate change. However, there is a scarcity of research investigating how energy labels actually influence consumer choice. The recent revision of the European Union energy label provided a unique opportunity to investigate the effectiveness of energy labeling in a quasi field-experimental setting. We show that the proposed extension of the seven-point A-G rating scale by adding new classes A+, A++, etc. will result in a lower perceived importance of energy efficiency in consumer decision-making. Based on a stated preference survey investigating 2244 choices by German consumers, we conclude that the revision actually undermines the label's ability to overcome information asymmetries, hence potentially contributing to market failure. Copyright (C) 2011 John Wiley & Sons, Ltd and ERP Environment.									53	0	0	5	0	53	1	45	0964-4733	1099-0836		WOS:000298730500005		
J	Kohler, Niklaus; Hassler, Uta								Alternative scenarios for energy conservation in the building stock								BUILDING RESEARCH AND INFORMATION				40	4	SI		401	416		10.1080/09613218.2012.675714				2012	2012	Despite significant efforts involving design and regulatory targets, no significant reduction of overall primary energy consumption and carbon emissions has been realized in the European building stock since 1975. The improved performance of new buildings has been offset by the increased size of the stock and other rebound effects. Significant gaps exist in the data and understanding of building stocks' composition and dynamics as well as of the actual energy impacts of refurbishment. Most methods to address existing buildings and stocks are inappropriate as they are conceptually derived from new construction. The discussion about the relation between demand reduction and decarbonization of the energy supply needs to be extended specifically to consider existing buildings. New types of target systems based on the continuous control of effective performance are considered. An alternative scenario is proposed: long-term incremental changes and the formulation of technological options. This is based on continuous monitoring and systematic risk evaluation. The conservation of the physical, economic, social and cultural value of the building stock can only be reached through a comprehensive incremental transformation of the stock. A research agenda is explored to support this strategy.									13	0	0	0	0	13	0	13	0961-3218	1466-4321		WOS:000306220700002		
J	Skea, Jim								Research and evidence needs for decarbonisation in the built environment: a UK case study								BUILDING RESEARCH AND INFORMATION				40	4	SI		432	445		10.1080/09613218.2012.670395				2012	2012	The research and evaluation needs to support radical decarbonisation in the built environment are examined for the UK. Since buildings account for approximately 40% of UK energy demand, energy use in buildings will need to be transformed if ambitious climate policy objectives are to be met. In the context of wider energy system change, the needs are for greater efficiency, greater use of electric technologies such as heat pumps as electricity become cleaner, and the use of renewable heat such as biomass. At the same time, the introduction of smart technology offers new opportunities to measure and evaluate changes in demand patterns and the impact of policy interventions. The paper notes that the technical and social dimensions of radical decarbonisation are intimately intertwined. Therefore, social and economic research has a vital role to play in supporting the design and implementation of effective policy, taking advantage of new data-collection opportunities. Drawing on lessons from other policy domains, the paper explores the role that rigorous policy evaluation techniques, little used in the energy domain, could play. It identifies a range of concerns, relating to the political sphere, policy delivery and consumer acceptance, that would need to be addressed.									17	0	0	0	0	17	0	8	0961-3218	1466-4321		WOS:000306220700004		
J	Cruz Ramos, Ariel; Flores Delgado, Alfredo; Ibarra-Yunez, Alejandro; Zamorano Cervantes, Homar					Ibarra-Yunez, Alejandro/0000-0003-1568-3273			Territorial Distribution Analysis of Projects of the Clean Development Mechanism: The Case of the Mexican States								ECONOMIA MEXICANA-NUEVA EPOCA				21	2			213	250						2012	2012	This investigation classifies Mexican states according to their strength for attracting clean development mechanism (CDM) projects, as a means to promote economic development from donating Annex I countries of the Kyoto Protocol. We calculated that 46.5 per cent of all CDM projects are concentrated in the states of Jalisco, Coahuila, Puebla, Durango and Veracruz. The study classifies the 32 Mexican states using cluster analysis, based on three dimensions: potential to achieve gas reductions, institutional capacities to tackle the environment; and the general investment climate. The technique creates five clusters where the key variable responds to greenhouse gas reduction projects. Findings have implications both for CDM policies, their federal and state coordination, and also for investment readiness by some states that demonstrate institutional capabilities, but where State-owned Pemex and CFE have shown low attraction of projects and shallow institutional commitment. The paper contributes to analyze the distribution of this type of projects at sub-national level, and their pulling and limiting forces.									0	0	0	0	0	0	0	8	1665-2045			WOS:000208870200001		
J	Newbery, David M.								Reforming Competitive Electricity Markets to Meet Environmental Targets								ECONOMICS OF ENERGY & ENVIRONMENTAL POLICY				1	1			69	82		10.5547/2160-5890.1.1.7				JAN 2012	2012	The UK and other EU countries are concerned to deliver secure, sustainable and affordable electricity, to meet challenging targets for decarbonisation and renewable energy The UK Government has consulted and concluded that the present electricity market arrangements will not deliver all three goals, and has proposed a major Electricity Market Reform (EMR). This article describes the reasons for and the nature of the EMR, pointing to the need for further market and institutional reforms.									26	0	0	0	0	26	1	9	2160-5882	2160-5890		WOS:000209425600007		
J	Davoudi, Simin								Climate Risk and Security: New Meanings of "the Environment" in the English Planning System								EUROPEAN PLANNING STUDIES				20	1	SI		49	69		10.1080/09654313.2011.638491				2012	2012	Planning in England(1) represents an important arena for the development and contestation of environmental discourses. Over the last century the changing assumptions about human-nature relationship have led to numerous meanings of "the environment" in planning. These have in turn influenced the choices made between: preserving, enhancing, protecting, compromising, trading, exploiting or guarding against, the environment. While recognizing the nuances of the environmental discourses, this paper identifies eight distinct meanings of the environment in contemporary plans including the environment: as local amenity, as heritage landscape, as nature reserve, as storehouse of resources, as tradable commodity, as problem, as sustainability and as risk. The latter has emerged as a result of growing climate change awareness. The paper argues that, while the emphasis on climate change mitigation has reinforced some aspects of the sustainability discourse, the adaptation agenda has introduced a new meaning of the environment as risk. This portrays the environment not so much in terms of assets to be sustained for human benefit, but in terms of threats against which human well-being should be safeguarded. Framed in the language of risk and security, this new discourse is bringing to the fore some of the outmoded approaches to planning.									27	0	0	2	0	27	2	24	0965-4313	1469-5944		WOS:000301781000004		
B	Hossain, Md Mohataz; Ahmed, Khandaker Shabbir						Klumpp, M		TOWARDS PERFORMANCE BASED DESIGN: SCOPE OF USING COMPUTER BASED LIGHTING SIMULATION TOOL FOR DESIGNING EFFICIENT LUMINAIRE LAYOUT OF A PRODUCTION SPACE IN THE CONTEXT OF DHAKA REGION, BANGLADESH								EUROPEAN SIMULATION AND MODELLING CONFERENCE 2012								301	305						2012	2012	Performance based design approach helps to undertake effective actions for mitigating climate change and formulating green building development schemes. Taking into account the performance of buildings, this paper focuses on the lighting of production spaces of readymade garment factories of Dhaka region. Computer based simulations help to predict the possible efficient lighting design in terms of adequacy of lighting as well as energy consumption. This paper uses a newly available lighting simulation tool `DIALux' to establish its reliability validating the simulated data with the data found from the field survey. This paper also shows the scope of using it for selecting and designing efficient luminaire layout in a production space ensuring both the quality of lighting and optimising energy consumption.					European Simulation and Modelling Conference (ESM 2012)European Simulation and Modelling Conference (ESM 2012)	OCT 22-24, 2012OCT 22-24, 2012	European Technol Inst; European Simulat Soc; FOM Univ Appl Sci; BITE; EffiziensCluster LogistikRuhr; Ghent Univ; LMS Int; Maplesoft; Univ Skovde; Higher Technol Univ; Univ Haifa; Univ MinhoEuropean Technol Inst; European Simulat Soc; FOM Univ Appl Sci; BITE; EffiziensCluster LogistikRuhr; Ghent Univ; LMS Int; Maplesoft; Univ Skovde; Higher Technol Univ; Univ Haifa; Univ Minho	FOM Univ Appl Sci, Essen, GERMANYFOM Univ Appl Sci, Essen, GERMANY	0	0	0	0	0	0	0	0			978-90-77381-73-1	WOS:000344909600046		
B	Van den Pol-van Dasselaar, A.; Golinski, P.; Hennessy, D.; Huyghe, C.; Parente, G.; Peyraud, J. L.; Pinxterhuis, J. B.				Golinski, Piotr/U-8261-2018; Golinski, Piotr/O-1719-2019	Golinski, Piotr/0000-0003-2696-0096; Golinski, Piotr/0000-0003-2696-0096	Golinski, P; Warda, M; Stypinski, P		Stakeholders' requirements and expectations with respect to multi-functionality of grasslands in Europe								GRASSLAND - A EUROPEAN RESOURCE?		Grassland Science in Europe		17				762	764						2012	2012	The European project Multisward aims to increase reliance on grasslands and on multi-species swards for competitive and sustainable ruminant production systems. This contributes to food security and enhanced environmental goods. As part of Multisward, an inventory was made of requirements and expectations of stakeholders with respect to the multi-functionality of grasslands in EU countries. The traditional foursome of primary producer, policy maker, research and advice were identified as the most important stakeholders, followed by non-governmental organisations (NGOs) (nature, environment), education and industry. A first international stakeholder consultation revealed the appreciation of current and future functions of grasslands in Europe. In general the economic functions of grasslands, mainly feed for herbivores, were considered the most important. Stakeholders expected this to remain unchanged in future. Environmental functions of grasslands were placed second: water quality and quantity, adaptation to climate change, mitigation and biodiversity. Finally, social services were mentioned.					24th General Meeting of the European-Grassland-Federation24th General Meeting of the European-Grassland-Federation	JUN 03-07, 2012JUN 03-07, 2012	Kuhn; Ministerstwo Rolnictwa Rozwoju Wsi; Lubelski Wegiel Bogdanka S A; Karol Kania Synowie; Rolimpex; Dept Rolnictwa Srodowiska Urzedu Marszalkowskiego Wojewodztwa; Lubelskiego; Linia Hutnicza Szerokotorowa; Powiat Bilgorajski; Centinas; DSV Polska; Perla Browary Lubelskie; Lubella; Uniwersytet Przyrodniczy w Lublinie; Miasto Lublin; Apis; Herbapol Lublin S A; OSM Krasnystaw; Powiat Krasnostawski; Powiat Lubelski; Powiat Krasnystaw; Lubelska Izba Rolnicza; Gmina Krasnystaw; Urzad Miasta KrasnystawKuhn; Ministerstwo Rolnictwa Rozwoju Wsi; Lubelski Wegiel Bogdanka S A; Karol Kania Synowie; Rolimpex; Dept Rolnictwa Srodowiska Urzedu Marszalkowskiego Wojewodztwa; Lubelskiego; Linia Hutnicza Szerokotorowa; Powiat Bilgorajski; Centinas; DSV Polska; Perla Browary Lubelskie; Lubella; Uniwersytet Przyrodniczy w Lublinie; Miasto Lublin; Apis; Herbapol Lublin S A; OSM Krasnystaw; Powiat Krasnostawski; Powiat Lubelski; Powiat Krasnystaw; Lubelska Izba Rolnicza; Gmina Krasnystaw; Urzad Miasta Krasnystaw	Lublin, POLANDLublin, POLAND	0	0	0	0	0	0	0	1			978-83-89250-77-3	WOS:000361159300205		
J	Um, Jung-Sup; 김기열								Comparative Evaluation of Albedo Distribution according to  Administrative Boundary Using MODIS Products			MODIS 영상을 이용한 행정구역별 알베도 분포 비교평가					Journal of Environmental Impact Assessment	환경영향평가			21	2			265	277						2012	2012	This paper is primarily intended to present quantitative evidences for land surface albedo difference among seven metropolitan cites in South Korea. An empirical study for experimental sites was conducted to confirm how a standard MODerate Resolution Imaging Spectroradiometer (MODIS) instrument offers the viable method of measuring and comparing the regional heterogeneity of albedo among administrative districts. The metropolitan cities like Seoul located in dense building environment do result in much lower albedo than those exposed in much more sub-urban surface (e.g KwangJoo). These experimental results indicate that an urban surface such as building and road is a crucial explanatory variable for lower albedo. It is confirmed that the urban surface such as building and road could be employed as a proxy of the lower albedo burden in the metropolitan area. It is anticipated that this research output could be used as a valuable reference to confirm the potential of introducing the new concept of“ administrative districts specific albedo management”to support more scientific and objective decision-making in the process of GHG (Greenhouse Gas) reduction project.									0	0	0	0	0	0	0	0	1225-7184			KJD:ART001657517		
J	SHIN, MINSOO; 황두홍								IT Convergence Technology in Plant Growing for Low-Carbon Green Industry			그린산업 육성을 위한 농업분야 IT융합기술					Journal of Information Technology Services	한국IT서비스학회지			11	4			123	134		10.9716/KITS.2012.11.4.123				2012	2012	Recently, The Bali Road Map was approved, as it demands that developing countries should also have the responsibility of greenhouse gas reduction from 2013. This suggests that the greenhouse gas and environment should be controlled across industry sectors. Accordingly, this study was conducted to identify the application and effects of the IT convergence technology to the smart farm and realize the low-carbon green industry in Korea.The smart farm technologies within and outside of Korea were comparatively analyzed for the low-carbon green industry policy. The study subjects were determined to propose the necessity of the study efficiently.First, the studies on the smart farm for low-carbon green industry policy were examined.Second, the suitable IT technology for the smart farm as well as the effect and the improvement plan of the IT technology-based smart farm system were examined.This study now aims to promote the low-carbon green industry policy and IT convergence technology and job creation. These will be achieved by providing the plan for linking the system simulator organization with the low-carbon green industry policy.									0	0	0	0	0	0	0	2	1975-4256			KJD:ART001727359		
